http%3A//iccup.com/%20activate/2506da41c1c35274e75f292b663fc75350520c7cc24621f219116c9eaab47ba2.html	69080
http%3A%2F%2Fwww.ishimbay.ru%2Farhiv-novostei-proshlyh-let%2F1277-podozrevaemogo-nashli-vedetsja-sled.html	68637
https%3A%2F%2Fwww.olimpkz.com%2Fmobile%2Findex.php%3Fpage%3Dline%26action%3D1%26time%3D0%26line_nums%3D1%26sel%5B%5D%3D21	68037
https%3A%2F%2F999.md%2Finfo%2Fpayment%23pages-pmr	67176
https%3A%2F%2F999.md%2Flist%2Ftransport%2Fdvd-tv-gps-tuner%2F2%3Fquery%3Ddvd	67163
http%3A//www.regnum.ru/news/polit/1888002.html%3Ffb_ref%3DDefault	66243
javascript%3ABattleZoom('id_'%20%2B%2028725)	66223
https%3A%2F%2Fwww.bonus.mts.ru%2Fru%2Fpmsdata.html%3Ftarget%3Dmts_bonus%2Findex%2Fdetail_html%26tid%3D752720856	65189
http%3A%2F%2Fwww.web-ip.ru%2Findex.php%3Faction%3Dmembers%26where%3Dstatr%26rnw_c%3D5362	64977
tel%3A11200019816	64520
http%3A%2F%2Folimp.com%2Fmobile%2Findex.php%3Fpage%3Dbasket%26basket%3D1%26mode%3Ddel%26b1%3D208215923.3	63908
http%3A//regnum.ru/%3F20%3A01.02.2015	62879
http%3A%2F%2Folimp.kz%2Findex.php%3Fpage%3Dline%26line_nums%3D0%26action%3D2%26mid%3D0%26id%3D0%26live%5B%5D%3D532544	62821
https%3A%2F%2Fwww.olimpkz.com%2Fmobile%2Findex.php%3Fpage%3Dline%26live%3D1%26action%3D2%26addons%3D1%26live%5B%5D%3D532784%23	62683
http%3A%2F%2Fsdelaikamin.ru%2Fdizayn%2Fotdelka-kamina-svoimi-rukami-36	62603
http%3A%2F%2Fm.facebook.com%2F%3F_rdr	61881
http%3A%2F%2Fnirvana.fm%2F%3Fcheck_login_history%3D1%26check_login_history%3D1%26check_login_history%3D1%26check_login_history%3D1%26sid%3DOmr8ZPn35jVKDx7_BZwqm8MuEEsQzAcEqmTqh-Fv3-7PyItRx7%26check_login_history%3D1	60824
http%3A%2F%2Fs.ytimg.com%2Fyts%2Fswfbin%2Fplayer-vflVj27od%2Fwatch_as3.swf	60660
http%3A%2F%2Fladymir.com.ua%2F1076-rianna-zagorelas-pryamo-na-scene-foto.html	60432
http%3A%2F%2Fwww.airpano.com%2Ffiles%2FWhite-Sea-Russia%2Fm-2	60204
http%3A%2F%2Fvideo.day.az%2Faz%2Fkino	60174
https%3A%2F%2Fwww.olimpkz.com%2Findex.php%3Fpage%3Dline%26action%3D1%26live%3D1.com.comm	58723
https%3A%2F%2Fmail.rambler.ru%2F%23%2Fcompose%2F%3Fenc%3Dutf-8%3Bc717%3Bmailto%3Dwallofflowers%2540gmail.com	58589
http%3A%2F%2Fvz.ru%2Fnews%2F2015%2F1%2F31%2F727247.html	58547
http%3A%2F%2Fnajmtur.ru%2Farticle%2F%3Farticle_id%3D54	58453
http%3A%2F%2Fonline.anidub.com%2Fpage%2F24	57903
http%3A%2F%2Fgorod48.ru%2F%3Frel%3D0	57585
http%3A%2F%2Fwww.aif.ru%2Fsociety%2Fsafety%2F1436407%3Futm_source%3Dnews.mail%26utm_medium%3Dpaid%26utm_campaign%3Dmail_paid%23comment_form	57187
https%3A%2F%2Fwww.olimpkz.com%2Fmobile%2Findex.php%3Fpage%3Dline%26time%3D0%26line_nums%3D0%26addons%3D1%26action%3D2%26sel%5B%5D%3D127844	56808
https%3A%2F%2Fwww.google.ru%2F%23newwindow%3D1%26q%3D%25D0%25B8%25D0%25BF%25D0%25BE%25D1%2582%25D0%25B5%25D0%25BA%25D0%25B0%2B%25D1%2581%25D0%25B1%25D0%25B5%25D1%2580%25D0%25B1%25D0%25B0%25D0%25BD%25D0%25BA%25D0%25B0%2B%25D0%25B2%2B%25D1%2581%25D0%25B0%25D1%2580%25D0%25B0%25D1%2582%25D0%25BE%25D0%25B2%25D0%25B5	56136
http%3A%2F%2Fnews.google.com%2Fnews%2Fi%2F%3Ftab%3Din	56024
https%3A%2F%2Fwww.olimpkz.com%2Fmobile%2Findex.php%3Fpage%3Dline%26time%3D0%26line_nums%3D0%26addons%3D1%26action%3D2%26sel%5B%5D%3D129565	55954
http%3A%2F%2Folimpkz.com%2Fmobile%2Findex.php%3Fpage%3Dline%26action%3D1%26sel%5B%5D%3D2	55853
http%3A%2F%2Fforum.omskmama.ru%2Fjulchonok.php%3Fmode%3Dorg%26t%3D166930	55597
https%3A%2F%2Fvk.com%2Ffriends%23%2Ffriends	55459
https%3A%2F%2Flkkbyt.mosenergosbyt.ru%2Fru.tii.printServ_new%2FprintReport%3Fanstype%3Dprint%26params%3D60BB97767DDD6BD6BD55DC7DD6954BF6B899A8A9E751871A9D7EE229748694AFE27E90F24FE690A7ADE805503EF964484C9B0A4586F44368CECDF6730ECA7F7A79C1EDB51ADDE438DBF7EFB65ECF84B7F529C2085CAB927440E939A7A6AF4CA7F838A814C423F81EAF6315F6453EC5C08B9895EB9730A6432E87556663BA1D41B0E09D2E7CEF280281E301B2C54DC4FC3AD0BB1761696A4A49B4EC2C25172B8D333557A635BF74736AE67F50B4CE736922C5C8BB1DF7DCEF1C18B3CD4184F356B5303FD037ABEF4BE798AF64F9098E9CEBCB75AADB28C62AD53E2B4E9A62F521401828546DBEAD8DE266E77D7FBB8F6329F41F92D30BC36410A0731A636B8D650F889B7359DC65974B55477086C2	54649
http%3A%2F%2Fgrafit-usso.com%2Fproduct.htm	54360
http%3A%2F%2Fanidub.com%2F%3Fp%3D12278%26preview%3Dtrue	53727
http%3A%2F%2Fdumovotka.ucoz.ru%2Findex%2Fnovosti%2F0-69	53638
http%3A%2F%2Fok.ru%2F%3Fst.layer.cmd%3DPopLayerClose	53636
https%3A%2F%2Fwww.olimpkz.com%2F%3Fpage%3Daccount%26order%3D1560708	53621
http%3A%2F%2Fwww.super.kg%2Fallsearch%2F%3Fsearch_name%3D%25D1%2582%25D0%25B0%25D0%25BD%25D1%258B%25D1%2588%25D1%2583%2B%25D0%25B1%25D1%2583%25D1%2580%25D1%2587%25D1%2583%26x%3D21%26y%3D8	53588
https%3A%2F%2Folimp.com%2Fmobile%2Findex.php%3Fpage%3Dline%26action%3D1%26sel%5B%5D%3D1	53081
http%3A%2F%2Fgames-pony.ru%2Fdruzhba-eto-chudo-games-pony-raskraska-pony.html	52986
http%3A%2F%2Fazh.kz%2Fru%2Fnews%2Fex-akim	52319
https%3A%2F%2Fwww.olimpkz.com%2Fmobile%2Findex.php%3Fpage%3Dline%26addons%3D1%26action%3D2%26live%5B%5D%3D531871	52200
http%3A//www.echo.msk.ru/programs/code/1483902-echo/comments.html%23cmnt-33809612	52199
http%3A%2F%2Fonline.anidub.com%2Fanime_tv%2Fshonen%2Fpage%2C1%2C183%2C8926-skazka-o-hvoste-fei-tv-2-fairy-tail-tv-2.html	52179
https%3A%2F%2Flogin.mts.ru%2Famserver%2FUI%2FLogin%26passwordRestored%3Dtrue%26loginWithNum%3D9131974577	51633
https%3A%2F%2Flk.ssl.mts.ru%3A443%2Fsocials%2F	51075
http%3A%2F%2Fnovosti-n.org%2F%2Fukraine%2Fread%2F82897.html	51021
http%3A%2F%2Finosmi.ru%2Fworld%2F20150201%2F225959952.html%23comm	51009
tel%3A7%20911%207530133	50880
http%3A//x.epidemz.net/index.php%3Fdo%3Dsearch%26subaction%3Dsearch%26story%3DCollegeFuckParties%2520hd	50873
https%3A%2F%2Fwww.olimpkz.com%2F%3Fpage%3Daccount%26order%3D1560445	50825
http%3A%2F%2Fallday2.com%2Findex.php%3Fdo%3Dtags%26tag%3DMedicine	50040
http%3A%2F%2Fwww.google.kz%2F%3Fgws_rd%3Dcr%26ei%3DofvNVPaLLIv8ywPjlYFo	49985
http%3A%2F%2Fforum.littleone.ru%2Fsubscription.php%3Fdo%3Daddsubscription%26t%3D249910	49837
http%3A//www.google.ru./url%3Fsa%3Dt%26rct%3Dj%26q%3D%26esrc%3Ds%26source%3Dweb%26cd%3D4%26cad%3Drja%26uact%3D8%26ved%3D0CDEQFjAD%26url%3Dhttp%253A%252F%252Fplanetahr.ru%252Fpublication%252F3550%26ei%3DTADOVKbGJoKfygPJ9YKYBQ%26usg%3DAFQjCNGTDH-iYqYrluMuzYlRXkjsSFtPVA%26bvm%3Dbv.85076809%2Cd.bGQ	49817
https%3A%2F%2Fid.rambler.ru%2Fprofile%23external	49476
https%3A%2F%2Fwww.olimpkz.com%2Fmobile%2Findex.php%3Fpage%3Dline%26time%3D0%26line_nums%3D0%26addons%3D1%26action%3D2%26sel%5B%5D%3D11716	49330
http%3A%2F%2Fkinosvit.tv%2Findex.php%3Fdo%3Dpm	49111
http%3A%2F%2Findex.ru%2Farticle%2F146952%23%2F	48666
https%3A%2F%2Fwww.olimpkz.com%2Findex.php%3Fpage%3Dvideo%26id%3D10822	48239
http%3A%2F%2Fforum.littleone.ru%2Fforumdisplay.php%3Ff%3D16%26page%3D3%26sort%3Dlastpost%26order%3Dasc	48011
http%3A%2F%2Fgames-portal.org%2F%3Fnewsid%3D11252	47495
https%3A%2F%2Fwww.olimpkz.com%2Fmobile%2Findex.php%3Fpage%3Dline%26addons%3D1%26action%3D2%26live%5B%5D%3D531749	47069
http%3A%2F%2Ftopvideo.tj%2Fanimals%2F278999.html	46606
https%3A//www.google.kz/search%3Fei%3D0jPNVL35Aau5ygPLxYHYCg%26q%3D%25D0%25B1%25D0%25B0%25D0%25BB%25D0%25B4%25D1%258B%25D0%25BA%25D0%25BE%25D0%25B2%25D0%25B0+%25D0%25B1%25D0%25B0%25D0%25BB%25D0%25B6%25D0%25B0%25D0%25BD%26oq%3D%25D0%25B1%25D0%25B0%25D0%25BB%25D0%25B4%25D1%258B%25D0%25BA%25D0%25BE%25D0%25B2%25D0%25B0+%25D0%25B1%25D0%25B0%25D0%25BB%25D0%25B6%25D0%25B0%25D0%25BD%26gs_l%3Dmobile-gws-serp.3...0.0.0.1061.0.0.0.0.0.0.0.0..0.0.msedr...0...1c..61.mobile-gws-serp..0.0.0.0LSwW89oYCg	46503
http%3A//orsk.ru/index.php%3Foption%3Dcom_search%26searchid%3D1976253%26web%3D0%26text%3D%25D0%259B%25D0%2590%25D0%2594%25D0%2590+%25D0%259F%25D0%25A0%25D0%2598%25D0%259E%25D0%25A0%25D0%2590%26Itemid%3D1	46386
https%3A%2F%2Fwww.olimpkz.com%2Fmobile%2Findex.php%3Fpage%3Dline%26addons%3D1%26action%3D2%26live%5B%5D%3D531753	46244
http%3A//www.regnum.ru/news/polit/1890477.html%23ixzz3QVr8E3YD	46048
http%3A//news.google.com/%3Fhl%3Dru%26edchanged%3D1%26ned%3Duk_ua%26authuser%3D0	45975
http%3A%2F%2Fonline.anidub.com%2Fanime_tv%2Fshonen%2Fpage%2C1%2C1246%2C8926-skazka-o-hvoste-fei-tv-2-fairy-tail-tv-2.html%23comment	45562
http%3A%2F%2Fvz.ru%2Fnews%2F2015%2F2%2F1%2F727289.print.html	45414
https%3A%2F%2Fwww.olimpkz.com%2Fmobile%2Findex.php%3Fpage%3Dline%26action%3D1%26time%3D2%26line_nums%3D0%26sel%5B%5D%3D3	45355
http%3A%2F%2Fm.point.md%2Fru%2Fnovosti%2F4%2F%23comments	45345
http%3A%2F%2Fwww.google.ru%2F%3Fgfe_rd%3Dcr%26ei%3Dq1XOVM-ZK4vAsAGK1IHwBg	45325
http%3A%2F%2Fdplugs.server%2FVK_Saver	44759
http%3A%2F%2Fwww.riper.am%2F%3Fsid%3D003730c74336cd36f4e0757e31b110be	44709
http%3A%2F%2Fonline.anidub.com%2Fanime_tv%2Fanime_ongoing%2F9225-idolmaster-devushki-zolushki-idolmaster-cinderella-girls-01-iz-12.html	43941
http%3A%2F%2Fnirvana.fm%2Fmy%2Fcontacts%3Fa%3Dfind_new%26sid%3Dw_FQyVrBoNQ3ENquJOfNBuMYxKQIlA6gmO8R6cK5RooLrK-B5D	43875
http%3A%2F%2Folimpkz.com%2Fmobile%2Findex.php%3Fpage%3Dbasket%26basket%3D1%26mode%3Ddel%26b1%3D195838955.1	43873
http%3A%2F%2Fwww.starhit.ru%2Fafisha%2Fgruppa-barabanschikov-vasiliev-groove-predstavlyaet-spektakl-13-113322%2F	43427
http%3A%2F%2Fcabinet.salyk.kz%2Fsonowebinfo%2Fcontent%2FknpPages%2Fnews%2Farchiv-news.faces%3Fnews_id%3D1717	43422
http%3A%2F%2Fsamara-papa.ru%2Fviewforumflat.php%3Ff%3D70%26sid%3Dff4f78c02e8165e49a25c380638b4665%26start%3D50	43100
http%3A%2F%2Fonline.anidub.com%2Fanime_tv%2Fanime_ongoing%2F9220-vsesilnyy-fafnir-juuou-mujin-no-fafnir-01-iz-12.html	43028
http%3A%2F%2Fapteka.ru%2F%3Fredirect%3D%252Fekaterinburg%252Fmap%252F%253Fcity%253Dchkalovskiy	42845
http%3A%2F%2Fwww.ridus.ru%2Fadmin%2Ftasks%2F23773	42457
http%3A%2F%2Fanistar.ru%2Fnew%2F4689-krest-enzhe-rondo-angelov-i-drakonov-cross-ange-tenshi-to-ry363-no-rondo-cross-ange.html%23	42248
http%3A%2F%2Frzd.ru%2Fmain%2Fsecure%2Fru%3FSTRUCTURE_ID%3D704%23dir%3D0%7Ctfl%3D3%7CcheckSeats%3D1%7Cst0%3D%25D0%2591%25D0%25A3%25D0%2593%25D0%25A3%25D0%25A0%25D0%25A3%25D0%25A1%25D0%259B%25D0%2590%25D0%259D%7Ccode0%3D2024650%7Cdt0%3D17.03.2015%7Cst1%3D%25D0%259F%25D0%25AB%25D0%25A2%25D0%25AC-%25D0%25AF%25D0%25A5%7Ccode1%3D2030607%7Cdt1%3D02.02.2015	41925
https%3A%2F%2Fwww.olimpkz.com%2Fmobile%2Findex.php%23	41691
http%3A%2F%2Fwww.bmwclub.ru%2Fvb%2Fadvshop.php%3Fu%3D79718%26subpage%3Dmyadv%26advtype%3D99	41226
http%3A%2F%2Figrystrelyalki.ru%2F%3Fdo%3Dsearch%26mode%3Dadvanced%26subaction%3Dsearch%26story%3D%25F1%25F2%25F0%25E5%25EB%25EE%25E3	41012
http%3A//www.regnum.ru/news/polit/1890361.html%23ixzz3QOksq19L	40996
http%3A%2F%2Fwww.vz.ru%2Fnews%2F2015%2F1%2F31%2F727244.html%3Futm_campaign%3Dvz%26utm_medium%3Dreferral%26utm_source%3Dnewsanons	40425
http%3A%2F%2Fm.zakon.kz%2F101426-katastroficheskoe-zagrjaznenie-reki.html	40367
https%3A%2F%2Fwww.olimpkz.com%2Fmobile%2Findex.php%3Fpage%3Dline%26addons%3D0%26action%3D3%26sel%5B%5D%3D9450345	40311
https%3A%2F%2Fwww.olimpkz.com%2Fmobile%2Findex.php%3Fpage%3Dline%26addons%3D1%26action%3D2%26live%5B%5D%3D532536	40255
http%3A%2F%2Fvz.ru%2Fnews%2F2015%2F2%2F1%2F727258.print.html	40237
https%3A//www.google.com/bookmarks/lookup%3Fq%3Dlabel%3ARussian%26hl%3Den	40110
http%3A%2F%2Fsmotri.com%2Fbroadcast%2Flist%2F%3Futm_source%3Dmainsmotri%26utm_medium%3Dreferral%26utm_campaign%3Dbroadcast_top	39885
http%3A//wmmail.ru/index.php%3Fcf%3Darticlem-editart%26artid%3D43795	39562
http%3A%2F%2Falive-ua.com%2F2015%2F01%2F30%2Fpage%2F2%2F	39316
https%3A%2F%2Fwww.olimpkz.com%2Findex.php%3Fpage%3Dline%26line_nums%3D0%26action%3D2%26mid%3D0%26id%3D0%26live%5B%5D%3D532789%26live%5B%5D%3D532794	39306
http%3A%2F%2Ffilms.imhonet.ru%2F%3Fpage%3D12	39150
http%3A//www.regnum.ru/news/polit/1890066.html%3Fforprint	38691
http%3A%2F%2Fexpress-room.ru%2F	38660
http%3A%2F%2Fwirgame.ru%2F2014%2F10%2F	38583
http%3A//pda.orsk.ru/%3Foption%3Dcom_afisha%26task%3DviewOther%26cat%3D40%26id%3D248%26Itemid%3D303	38381
https%3A%2F%2F999.md%2Finfo%2Fadvert	38323
http%3A%2F%2Ffastpic.ru%2F%3Frnd%3D	38192
https%3A%2F%2F999.md%2Fcategory%2Ftransport%3F	37879
http%3A//www.echo.msk.ru/blog/boris_vis/1484828-echo/comments.html%23cmnt-33823700	37854
http%3A%2F%2Fgoarmeprout-onrus.blogspot.ru%2F	37664
https%3A%2F%2Fwww.olimpkz.com%2Fmobile%2Findex.php%3Fpage%3Dline%26addons%3D0%26action%3D3%26sel%5B%5D%3D8877926	36819
http%3A%2F%2Fsamara-papa.ru%2Fucp.php%3Fi%3Dorder%23zakup_54329	36774
http%3A//www.echo.msk.ru/programs/48minut/1477498-echo/	36674
https%3A%2F%2Fwww.olimpkz.com%2Fmobile%2Findex.php%3Fpage%3Dresult%26day%3D16%26month%3D1%26year%3D2015%26action%3D1%26id%3D5	36452
http%3A%2F%2Findex.ru%2Fwidget%3Fperiod%3Dweek%26domain%3Dlenta.ru%2520gazeta.ru%26categories%3DEconomics%26height%3D400%26design%3Dwhite	36374
https%3A%2F%2Fwww.olimpkz.com%2Fmobile%2Findex.php%3Fpage%3Dline%26live%3D1%26action%3D2%26addons%3D1%26live%5B%5D%3D532931	36284
https%3A%2F%2Fwww.olimpkz.com%2Fmobile%2Findex.php%3Fpage%3Dline%26addons%3D0%26action%3D3%26sel%5B%5D%3D8908550	36107
http%3A%2F%2Finosmi.ru%2Fworld%2F20150201%2F225967280.html%23comm	36095
http%3A%2F%2Fforum.littleone.ru%2Fprivate.php%3Fdo%3Dinsertpm%26pmid%3D92504544	35955
http%3A%2F%2Fpipec.ru%2Fpage%2F207%2F	35648
http%3A%2F%2Fmakler.md%2Fru%2Fan%2Fitem%2Fconfirm%2Fid%2F5010512	35534
http%3A%2F%2Fdplugs.server%2Fpm_vkplugin_chrome	35336
http%3A%2F%2Fapteka.ru%2Fpersonal%2Forder%2Fdetail%2F1124857%2F	35315
http%3A%2F%2Fdplugs.server%2Fundefined	35250
http%3A%2F%2Fwww.google.com%2Fsearch%3F%26hl%3Den%26safe%3Doff%26q%3DTaylor%2520Swift%2520Blank%2520Space%2520free%2520download	35129
http%3A%2F%2Fbigpicture.ru%2F%3Fcat%3D110%26paged%3D7	35087
http%3A%2F%2Favto-russia.ru%2Fpdd%2Findex.html%23top	34933
http%3A%2F%2Fwww.playballs.ru%2Fgames%2F4.html	34902
https%3A%2F%2F999.md%2Fcategory%2Ftransport	34562
http%3A%2F%2Fwww.mk.ru%2Fpolitics%2F2015%2F02%2F01%2Fopolchency-vzyali-pod-kontrol-debalcevskiy-kotel-i-potrebovali-otodvinut-liniyu-razgranicheniya.html%23loaded-36	34545
http%3A//www.forumavia.ru/%3Fpage%3D2	34430
https%3A//www.google.by/search%3Fq%3D%25D0%2592%25D0%25B5%25D1%2581%25D1%2582%25D0%25B8+%25D0%25BE%25D0%25BD%25D0%25BB%25D0%25B0%25D0%25B9%25D0%25BD	34336
http%3A%2F%2Fwww.vz.ru%2Fnews%2F2005%2F12%2F14%2F15664.html	34212
http%3A%2F%2Fforum.awd.ru%2Fadm%2Findex.php%3Fsid%3D0f62552f5d6310e848f84e5fcd0ea341	34156
http%3A//www.echo.msk.ru/blog/svanidze_n/1484288-echo/comments.html%23cmnt-33816088	34007
http%3A%2F%2Fwww.rambler.ru%2F%3Futm_source%3Dr33%26utm_medium%3Ddistribution%26utm_content%3De08%26utm_campaign%3D4w09	33980
http%3A%2F%2Fvz.ru%2Fnews%2F2015%2F2%2F1%2F727273.print.html	33950
http%3A%2F%2Fanime100500.ru%2Fdorama%2Fpage%2F4%2F	33902
http%3A//echo.msk.ru/programs/code/1483902-echo/comments.html%23cmnt-33813270	33836
https%3A%2F%2Fwww.olimpkz.com%2Findex.php%3Fpage%3Dline%26addons%3D1%26action%3D2%26live%5B%5D%3D531734%23index	33773
https%3A%2F%2Fwww.google.am%2Fsearch%3Fq%3Dar%2Btv%26biw%3D360%26bih%3D564%26source%3Dlnms%26tbm%3Dvid%26sa%3DX%26ei%3DwPDNVMDxOcL_ywPm94KwCQ%26ved%3D0CAYQ_AUoAQ	33649
http%3A//www.pfrf.ru/%3Futm_source%3DSlickJump	33574
http%3A%2F%2Fsamods.ru%2F21131-c-hud-rifa-gang-by-dubstep.html	33502
http%3A%2F%2Fsp.krasmama.ru%2Fsp%2Fzak%2F14255	33467
http%3A%2F%2Fegov.kz%2Fwps%2Fportal%2Findex%3Flang%3Dkk	33460
http%3A%2F%2Fpass.rzd.ru%2Ftimetable%2Fpublic%2Fru%3FSTRUCTURE_ID%3D735%23dir%3D0%257Ctfl%3D3%257CcheckSeats%3D1%257Cst0%3D%25D0%2590%25D0%2594%25D0%259B%25D0%2595%25D0%25A0%257Ccode0%3D2064150%257Cdt0%3D31.01.2015%257Cst1%3D%25D0%259C%25D0%259E%25D0%25A1%25D0%259A%25D0%2592%25D0%2590%257Ccode1%3D2000000%257Cdt1%3D31.01.2015	33363
http%3A%2F%2Fo-nline.ws%2F%3Fapi_url%3Dhttp%3A%2F%2Fapi.vk.com%2Fapi.php%26api_id%3D3396122%26api_settings%3D0%26viewer_id%3D168481595%26viewer_type%3D0%26sid%3D913d75e10449bd6c9009aa4fd02ec1f4573a3233901d02946a801829f63cfde48f113be9075d7d5b5f07b%26secret%3D491a7cc379%26access_token%3D850d139152acda57446eddd5a77080b8c7659e0fbc59a6a17e460ef009145a9c3cb220713a54094aef0d1%26user_id%3D0%26group_id%3D0%26is_app_user%3D1%26auth_key%3D8b2dca1d2dbb25bdfa208bd485f7b4e2%26language%3D0%26parent_language%3D0%26ad_info%3DElsdCQBaSVFsBAFSEEVUXiN2AFpzBx5pU1BXIgZUJlIEAWcgAUoLQg%3D%3D%26is_secure%3D0%26ads_app_id%3D3396122_5837bd2c9ab08f2a1c%26referrer%3Dmyapps_page%26lc_name%3D18bb6d10%26hash%3D	33339
http%3A//www.echo.msk.ru/interview/%23	33198
http%3A//regnum.ru/news/polit/1886383.html	33028
http%3A//www.kino.kz/cinema.asp%3Fcinemaid%3D100%26type%3D1%26day%3D2%23top	32960
http%3A%2F%2Folimpkz.com%2Findex.php%3Fpage%3Dline%26action%3D1%26sel%5B%5D%3D21	32912
https%3A%2F%2F999.md%2Fcategory%2Fphone-and-communication%3F	32605
http%3A%2F%2Fvz.ru%2Fvote%2F1318.html	32580
http%3A%2F%2Fpoint.md%2Fru%2Fnovosti%2F%23post-list-container	32518
http%3A%2F%2Fwww.super.kg%2Fmobile%2Fmedia%2F%231199%3Blnara%20Kaldarova-Baary%20sendey	32409
https%3A%2F%2Fwww.google.de%2Fsearch%3Fsite%3D%26source%3Dhp%26ei%3DGnDOVODpMISJPKHcgNAJ%26q%3D%25D0%25B8%25D0%25B3%25D1%2580%25D1%258B%26btnG%3D	32262
https%3A%2F%2Fwww.olimpkz.com%2Fmobile%2Findex.php%3Fpage%3Dline%26action%3D1%26time%3D0%26line_nums%3D1%26sel%5B%5D%3D1	32082
https%3A%2F%2F999.md%2Fcabinet%2Ffavorites%3Fpage%3D13	32076
http%3A//www.echo.msk.ru/programs/personalno/1115432-echo/q.html%23q-form	31911
http%3A//echo.msk.ru/programs/personalno/1035484-echo/	31899
http%3A%2F%2Fwww.ogonwoda.ru%2F%3Fsubmit%3D%25D0%259F%25D1%2580%25D0%25BE%25D0%25B4%25D0%25BE%25D0%25BB%25D0%25B6%25D0%25B8%25D1%2582%25D1%258C%2B%25D1%2580%25D0%25B0%25D0%25B1%25D0%25BE%25D1%2582%25D1%2583%2B%25D0%25B2%2B%25D0%25B8%25D0%25BD%25D1%2582%25D0%25B5%25D1%2580%25D0%25BD%25D0%25B5%25D1%2582%25D0%25B5%26fullurl%3Dhttp%253A%252F%252Fwww.ogonwoda.ru%252F	31549
